ID,LON,LAT,NAME,CLASS,STATE,ANNUAL,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
56218,-54.9096,-4.1007,Rurópolis,Sede Municipal,PARÁ,2946.00,1813.00,1871.00,1877.00,2059.00,2766.00,3991.00,3747.00,4418.00,3570.00,3533.00,3209.00,2500.00
56862,-54.2128,-3.8685,Placas,Sede Municipal,PARÁ,2881.00,1831.00,1853.00,1788.00,2001.00,2996.00,4189.00,3809.00,4208.00,3232.00,3380.00,3017.00,2273.00
57215,-50.639,-3.8377,Pacajá,Sede Municipal,PARÁ,2981.00,2035.00,2040.00,2145.00,2553.00,3509.00,4524.00,4518.00,4373.00,3209.00,2505.00,2394.00,1969.00
57225,-49.6777,-3.7661,Tucuruí,Sede Municipal,PARÁ,3308.00,2240.00,2356.00,2435.00,3065.00,3822.00,4911.00,4833.00,4882.00,3677.00,2814.00,2545.00,2120.00
57226,-49.5738,-3.7723,Breu Branco,Sede Municipal,PARÁ,3194.00,2179.00,2289.00,2385.00,3000.00,3746.00,4756.00,4700.00,4758.00,3492.00,2618.00,2428.00,1982.00
57231,-49.0978,-3.8438,Goianésia do Pará,Sede Municipal,PARÁ,3409.00,2410.00,2407.00,2548.00,3038.00,3825.00,5131.00,4875.00,4792.00,3759.00,3098.00,2770.00,2256.00
57500,-53.7401,-3.7156,Uruará,Sede Municipal,PARÁ,2749.00,1960.00,1753.00,1752.00,1758.00,2887.00,4021.00,3655.00,4073.00,3190.00,3109.00,2846.00,1986.00
57563,-47.4985,-3.7395,Ulianópolis,Sede Municipal,PARÁ,3392.00,2494.00,2475.00,2721.00,3188.00,3845.00,4727.00,4593.00,4445.00,3769.00,3047.00,2841.00,2565.00
57799,-55.3204,-3.6088,Aveiro,Sede Municipal,PARÁ,3325.00,2220.00,2217.00,2137.00,2165.00,2925.00,4217.00,4069.00,4766.00,4138.00,4215.00,3852.00,2974.00
58153,-51.2007,-3.4702,Anapu,Sede Municipal,PARÁ,2795.00,2069.00,1952.00,2068.00,2430.00,3138.00,4243.00,4277.00,3929.00,2928.00,2362.00,2195.00,1955.00
58447,-52.8879,-3.4468,Medicilândia,Sede Municipal,PARÁ,2526.00,1762.00,1788.00,1784.00,2025.00,2694.00,3765.00,3519.00,3494.00,2654.00,2598.00,2450.00,1779.00
58759,-52.5393,-3.2979,Brasil Novo,Sede Municipal,PARÁ,2555.00,1800.00,1743.00,1776.00,2184.00,2847.00,3861.00,3546.00,3536.00,2674.00,2471.00,2341.00,1881.00
59069,-52.2104,-3.2045,Altamira,Sede Municipal,PARÁ,2685.00,1888.00,1917.00,1890.00,2338.00,3041.00,4046.00,3687.00,3599.00,2859.00,2505.00,2544.00,1904.00
59728,-47.3531,-3.0025,Paragominas,Sede Municipal,PARÁ,3625.00,2886.00,2649.00,2680.00,3134.00,3855.00,4660.00,4616.00,4601.00,4237.00,3768.00,3367.00,3050.00
59983,-52.0146,-2.8868,Vitória do Xingu,Sede Municipal,PARÁ,3052.00,2272.00,2161.00,2128.00,2694.00,3269.00,4140.00,4030.00,3836.00,3419.00,3248.00,3020.00,2412.00
60014,-48.9493,-2.9462,Tailândia,Sede Municipal,PARÁ,3433.00,2612.00,2342.00,2602.00,3058.00,3948.00,4791.00,4740.00,4625.00,3795.00,3190.00,2907.00,2583.00
60307,-49.6698,-2.7906,Baião,Sede Municipal,PARÁ,3405.00,2560.00,2415.00,2404.00,2977.00,3853.00,4801.00,4712.00,4807.00,3757.00,3235.00,2889.00,2448.00
60546,-54.6515,-2.6819,Mojuí dos Campos,Sede Municipal,PARÁ,2948.00,2510.00,2151.00,1841.00,1934.00,2614.00,3669.00,3429.00,3944.00,3225.00,3810.00,3564.00,2691.00
60822,-54.9378,-2.6365,Belterra,Sede Municipal,PARÁ,3165.00,2633.00,2295.00,2066.00,1956.00,2641.00,3779.00,3533.00,4181.00,3716.00,4080.00,4131.00,2972.00
60852,-51.9491,-2.5864,Senador José Porfírio,Sede Municipal,PARÁ,2997.00,2154.00,1990.00,2005.00,2447.00,3189.00,4061.00,4130.00,4208.00,3438.00,3204.00,2925.00,2214.00
60876,-49.5046,-2.5835,Mocajuba,Sede Municipal,PARÁ,3726.00,2816.00,2636.00,2668.00,3107.00,4145.00,4996.00,4904.00,4980.00,4167.00,3791.00,3567.00,2929.00
60896,-47.5006,-2.5562,Ipixuna do Pará,Sede Municipal,PARÁ,3656.00,2929.00,2518.00,2456.00,2919.00,3885.00,4917.00,4803.00,4935.00,4230.00,3900.00,3370.00,3007.00
61365,-54.7,-2.4389,Santarém,Sede Municipal,PARÁ,3688.00,3149.00,2932.00,2626.00,2586.00,3411.00,4590.00,4147.00,4311.00,3652.00,4589.00,4703.00,3556.00
61431,-48.1545,-2.4184,Tomé-Açu,Sede Municipal,PARÁ,3620.00,2972.00,2487.00,2587.00,2960.00,3763.00,4834.00,4829.00,4762.00,4156.00,3661.00,3314.00,3118.00
61709,-46.9703,-2.268,Nova Esperança do Piriá,Sede Municipal,PARÁ,3736.00,2931.00,2511.00,2435.00,2867.00,3774.00,4797.00,4802.00,5026.00,4466.00,4047.00,3766.00,3408.00
61870,-56.7409,-2.1684,Faro,Sede Municipal,PARÁ,3282.00,2298.00,1901.00,1824.00,2005.00,2695.00,4286.00,4263.00,4897.00,4109.00,4245.00,3894.00,2974.00
61877,-56.0893,-2.1639,Juruti,Sede Municipal,PARÁ,3432.00,2570.00,2331.00,2218.00,2021.00,2685.00,4176.00,4000.00,4708.00,4289.00,4536.00,4283.00,3370.00
61943,-49.4983,-2.2433,Cametá,Sede Municipal,PARÁ,3987.00,3038.00,2811.00,2806.00,3345.00,4309.00,5181.00,5036.00,5030.00,4579.00,4115.00,4119.00,3469.00
62127,-56.4881,-2.1048,Terra Santa,Sede Municipal,PARÁ,3519.00,2576.00,2261.00,2195.00,2259.00,2952.00,4500.00,4308.00,4692.00,4405.00,4496.00,4234.00,3346.00
62216,-47.5603,-2.1334,Aurora do Pará,Sede Municipal,PARÁ,3604.00,2800.00,2469.00,2458.00,2715.00,3694.00,4758.00,4850.00,4797.00,4264.00,3889.00,3513.00,3040.00
62403,-54.0728,-1.9981,Monte Alegre,Sede Municipal,PARÁ,3910.00,3720.00,3039.00,2968.00,3021.00,3806.00,4735.00,4502.00,4491.00,3749.00,4440.00,4601.00,3848.00
62445,-49.8632,-2.004,Oeiras do Pará,Sede Municipal,PARÁ,3653.00,3029.00,2543.00,2506.00,2949.00,3745.00,4503.00,4463.00,4562.00,4220.00,4031.00,3919.00,3364.00
62454,-48.9578,-1.9757,Igarapé-Miri,Sede Municipal,PARÁ,3612.00,2828.00,2383.00,2457.00,2855.00,3847.00,4910.00,4953.00,4755.00,4127.00,3604.00,3526.00,3097.00
62461,-48.2001,-1.9597,Acará,Sede Municipal,PARÁ,3735.00,3065.00,2415.00,2449.00,2837.00,3877.00,4874.00,4902.00,4934.00,4443.00,4001.00,3681.00,3346.00
62464,-47.9426,-1.9928,Concórdia do Pará,Sede Municipal,PARÁ,3665.00,2978.00,2471.00,2408.00,2805.00,3777.00,4843.00,4844.00,4884.00,4306.00,3938.00,3588.00,3133.00
62468,-47.5571,-2.0456,Mãe do Rio,Sede Municipal,PARÁ,3764.00,2991.00,2394.00,2488.00,2833.00,3908.00,4969.00,4993.00,5032.00,4472.00,4043.00,3816.00,3231.00
62640,-55.5212,-1.9015,Óbidos,Sede Municipal,PARÁ,3475.00,2576.00,2269.00,2208.00,2305.00,2973.00,4379.00,4128.00,4808.00,4258.00,4433.00,4065.00,3298.00
62644,-55.1173,-1.8881,Curuá,Sede Municipal,PARÁ,3741.00,2984.00,2657.00,2510.00,2642.00,3454.00,4662.00,4356.00,4847.00,4363.00,4572.00,4366.00,3484.00
62648,-54.7388,-1.9466,Alenquer,Sede Municipal,PARÁ,3450.00,2907.00,2577.00,2299.00,2342.00,3148.00,4189.00,4008.00,4560.00,4075.00,4147.00,4065.00,3081.00
62687,-50.8198,-1.9368,Portel,Sede Municipal,PARÁ,3656.00,2919.00,2436.00,2455.00,2867.00,3796.00,4736.00,4784.00,4733.00,4192.00,3838.00,3847.00,3271.00
62693,-50.1991,-1.9009,Bagre,Sede Municipal,PARÁ,4117.00,3377.00,2875.00,2980.00,3346.00,4215.00,4945.00,5013.00,5011.00,4551.00,4555.00,4596.00,3946.00
62702,-49.3821,-1.8958,Limoeiro do Ajuru,Sede Municipal,PARÁ,4300.00,3487.00,3029.00,3070.00,3639.00,4577.00,5453.00,5270.00,5151.00,4795.00,4600.00,4543.00,3993.00
62708,-48.7671,-1.8903,Moju,Sede Municipal,PARÁ,3686.00,2875.00,2419.00,2457.00,2832.00,3894.00,4939.00,4905.00,4827.00,4236.00,3863.00,3739.00,3252.00
62725,-47.0509,-1.9302,Garrafão do Norte,Sede Municipal,PARÁ,3769.00,3076.00,2304.00,2406.00,2751.00,3711.00,4858.00,4916.00,5064.00,4609.00,4192.00,4006.00,3331.00
62889,-55.8584,-1.7603,Oriximiná,Sede Municipal,PARÁ,3261.00,2397.00,1936.00,1947.00,1955.00,2712.00,4181.00,4066.00,4682.00,4122.00,4179.00,3927.00,3023.00
62913,-53.4817,-1.7929,Prainha,Sede Municipal,PARÁ,3772.00,3238.00,2842.00,2726.00,2991.00,3885.00,4827.00,4536.00,4476.00,3728.00,4370.00,4217.00,3431.00
62940,-50.7153,-1.8036,Melgaço,Sede Municipal,PARÁ,3618.00,2829.00,2281.00,2295.00,2671.00,3722.00,4702.00,4883.00,4777.00,4193.00,3912.00,3848.00,3302.00
62950,-49.7985,-1.8103,Curralinho,Sede Municipal,PARÁ,4135.00,3172.00,2753.00,2937.00,3208.00,4528.00,5291.00,5012.00,4909.00,4759.00,4668.00,4584.00,3808.00
62973,-47.4464,-1.7702,Irituia,Sede Municipal,PARÁ,3633.00,2833.00,2364.00,2195.00,2714.00,3674.00,4908.00,4866.00,4917.00,4410.00,3881.00,3800.00,3032.00
62982,-46.5463,-1.7601,Cachoeira do Piriá,Sede Municipal,PARÁ,3495.00,2776.00,2155.00,2102.00,2509.00,3480.00,4446.00,4562.00,4775.00,4518.00,3923.00,3709.00,2992.00
63175,-52.2365,-1.7473,Porto de Moz,Sede Municipal,PARÁ,3284.00,2681.00,2426.00,2302.00,2581.00,3268.00,4099.00,3894.00,4113.00,3778.00,3725.00,3596.00,2939.00
63193,-50.4795,-1.6807,Breves,Sede Municipal,PARÁ,3350.00,2515.00,2019.00,1957.00,2458.00,3486.00,4504.00,4583.00,4675.00,3813.00,3651.00,3666.00,2867.00
63202,-49.5305,-1.7159,São Sebastião da Boa Vista,Sede Municipal,PARÁ,4061.00,3166.00,2624.00,2724.00,3049.00,4541.00,5120.00,5076.00,4746.00,4710.00,4538.00,4602.00,3841.00
63209,-48.8792,-1.7222,Abaetetuba,Sede Municipal,PARÁ,3764.00,2955.00,2318.00,2431.00,2803.00,3893.00,4913.00,4888.00,4913.00,4480.00,4150.00,4014.00,3407.00
63220,-47.7668,-1.6881,São Domingos do Capim,Sede Municipal,PARÁ,3714.00,2991.00,2397.00,2247.00,2703.00,3812.00,4978.00,4946.00,4851.00,4415.00,4145.00,3902.00,3174.00
63227,-47.0633,-1.7482,Capitão Poço,Sede Municipal,PARÁ,3613.00,2959.00,2240.00,2261.00,2563.00,3494.00,4719.00,4832.00,4822.00,4473.00,4054.00,3827.00,3112.00
63473,-47.4788,-1.6135,São Miguel do Guamá,Sede Municipal,PARÁ,3677.00,2965.00,2220.00,2145.00,2655.00,3662.00,4936.00,4905.00,5026.00,4588.00,3971.00,3846.00,3193.00
63671,-52.582,-1.5213,Almeirim,Sede Municipal,PARÁ,3501.00,2860.00,2591.00,2435.00,2769.00,3728.00,4700.00,4271.00,4170.00,3663.00,3953.00,3787.00,3082.00
63704,-49.2228,-1.5397,Muaná,Sede Municipal,PARÁ,3699.00,2806.00,2247.00,2280.00,2680.00,3885.00,4648.00,4743.00,4700.00,4303.00,4262.00,4298.00,3536.00
63710,-48.6199,-1.5123,Barcarena,Sede Municipal,PARÁ,3684.00,2701.00,2265.00,2328.00,2830.00,3845.00,4868.00,4829.00,4736.00,4369.00,4008.00,4126.00,3300.00
63712,-48.4905,-1.4562,Belém,Capital Estadual,PARÁ,3663.00,2798.00,2233.00,2286.00,2761.00,3798.00,4936.00,4883.00,4637.00,4263.00,3958.00,4034.00,3367.00
63716,-48.0384,-1.518,Bujaru,Sede Municipal,PARÁ,3649.00,2790.00,2189.00,2167.00,2471.00,3772.00,4969.00,4995.00,4991.00,4383.00,4129.00,3773.00,3166.00
63725,-47.1155,-1.5462,Ourém,Sede Municipal,PARÁ,3533.00,2770.00,2098.00,2016.00,2475.00,3461.00,4615.00,4727.00,4710.00,4508.00,3964.00,3811.00,3238.00
63727,-46.9012,-1.5218,Santa Luzia do Pará,Sede Municipal,PARÁ,3520.00,2825.00,2127.00,2027.00,2441.00,3457.00,4452.00,4734.00,4649.00,4480.00,4015.00,3816.00,3215.00
63928,-51.6309,-1.4127,Gurupá,Sede Municipal,PARÁ,3474.00,2785.00,2190.00,2127.00,2491.00,3475.00,4470.00,4290.00,4407.00,4176.00,3950.00,4131.00,3189.00
63956,-48.8665,-1.3963,Ponta de Pedras,Sede Municipal,PARÁ,4283.00,3555.00,2779.00,2807.00,3309.00,4419.00,5426.00,5195.00,5195.00,4921.00,4681.00,4827.00,4280.00
63961,-48.331,-1.3647,Marituba,Sede Municipal,PARÁ,3387.00,2529.00,2018.00,1982.00,2342.00,3519.00,4821.00,4780.00,4517.00,4057.00,3608.00,3568.00,2905.00
63961,-48.3747,-1.3643,Ananindeua,Sede Municipal,PARÁ,3387.00,2529.00,2018.00,1982.00,2342.00,3519.00,4821.00,4780.00,4517.00,4057.00,3608.00,3568.00,2905.00
63962,-48.2438,-1.3622,Benevides,Sede Municipal,PARÁ,3440.00,2592.00,1966.00,1995.00,2360.00,3531.00,4775.00,4823.00,4690.00,4177.00,3726.00,3701.00,2940.00
63965,-47.9086,-1.4293,Inhangapi,Sede Municipal,PARÁ,3447.00,2608.00,2039.00,2042.00,2306.00,3490.00,4669.00,4700.00,4667.00,4279.00,3924.00,3693.00,2941.00
63971,-47.3069,-1.3678,Bonito,Sede Municipal,PARÁ,3486.00,2691.00,1999.00,1995.00,2389.00,3461.00,4515.00,4699.00,4736.00,4446.00,3986.00,3801.00,3114.00
64210,-48.157,-1.2982,Santa Izabel do Pará,Sede Municipal,PARÁ,3349.00,2544.00,1870.00,1811.00,2269.00,3406.00,4613.00,4638.00,4562.00,4199.00,3749.00,3582.00,2948.00
64212,-47.9171,-1.2983,Castanhal,Sede Municipal,PARÁ,3335.00,2599.00,1935.00,1995.00,2297.00,3410.00,4517.00,4579.00,4464.00,4019.00,3705.00,3580.00,2919.00
64216,-47.5739,-1.3486,Santa Maria do Pará,Sede Municipal,PARÁ,3454.00,2636.00,1943.00,1981.00,2401.00,3515.00,4534.00,4630.00,4620.00,4369.00,3971.00,3774.00,3072.00
64454,-48.2955,-1.2265,Santa Bárbara do Pará,Sede Municipal,PARÁ,3298.00,2524.00,1853.00,1733.00,2158.00,3263.00,4493.00,4525.00,4491.00,4076.00,3811.00,3703.00,2947.00
64455,-48.1318,-1.1526,Santo Antônio do Tauá,Sede Municipal,PARÁ,3309.00,2508.00,1844.00,1717.00,2183.00,3326.00,4558.00,4593.00,4486.00,4105.00,3826.00,3610.00,2954.00
64459,-47.7923,-1.1702,São Francisco do Pará,Sede Municipal,PARÁ,3432.00,2642.00,1940.00,1959.00,2278.00,3455.00,4457.00,4679.00,4525.00,4207.00,4072.00,3905.00,3067.00
64463,-47.3204,-1.1923,Peixe-Boi,Sede Municipal,PARÁ,3501.00,2702.00,2039.00,1931.00,2316.00,3441.00,4440.00,4473.00,4588.00,4505.00,4160.00,4033.00,3381.00
64463,-47.3915,-1.2044,Nova Timboteua,Sede Municipal,PARÁ,3501.00,2702.00,2039.00,1931.00,2316.00,3441.00,4440.00,4473.00,4588.00,4505.00,4160.00,4033.00,3381.00
64465,-47.1781,-1.2057,Capanema,Sede Municipal,PARÁ,3452.00,2744.00,1961.00,1836.00,2279.00,3429.00,4345.00,4404.00,4516.00,4533.00,4094.00,3892.00,3386.00
64475,-46.1389,-1.2024,Viseu,Sede Municipal,PARÁ,3810.00,3608.00,2509.00,2108.00,2345.00,3550.00,4381.00,4449.00,4628.00,4814.00,4512.00,4675.00,4150.00
64700,-47.6231,-1.1266,Igarapé-Açu,Sede Municipal,PARÁ,3411.00,2657.00,1919.00,1828.00,2244.00,3434.00,4415.00,4548.00,4462.00,4301.00,4021.00,3924.00,3179.00
64707,-46.9026,-1.0784,Tracuateua,Sede Municipal,PARÁ,3546.00,3042.00,2162.00,1820.00,2200.00,3349.00,4370.00,4392.00,4522.00,4593.00,4222.00,4211.00,3671.00
64709,-46.771,-1.053,Bragança,Sede Municipal,PARÁ,3637.00,3295.00,2209.00,1907.00,2192.00,3378.00,4314.00,4329.00,4582.00,4645.00,4420.00,4430.00,3943.00
64916,-49.9358,-0.9972,Anajás,Sede Municipal,PARÁ,3233.00,2332.00,1734.00,1685.00,2043.00,3380.00,4230.00,4526.00,4440.00,3944.00,3761.00,3871.00,2851.00
64926,-48.9603,-1.0111,Cachoeira do Arari,Sede Municipal,PARÁ,3570.00,2690.00,2133.00,2158.00,2571.00,3947.00,4649.00,4759.00,4529.00,4403.00,3895.00,3923.00,3182.00
64936,-47.9094,-1.037,Terra Alta,Sede Municipal,PARÁ,3349.00,2617.00,1765.00,1606.00,2080.00,3301.00,4409.00,4463.00,4415.00,4263.00,4029.00,4002.00,3240.00
64949,-46.6459,-1.022,Augusto Corrêa,Sede Municipal,PARÁ,3862.00,3639.00,2514.00,2117.00,2467.00,3630.00,4460.00,4440.00,4732.00,4792.00,4571.00,4737.00,4246.00
65171,-48.2808,-0.9328,Colares,Sede Municipal,PARÁ,3401.00,2701.00,1902.00,1741.00,2088.00,3260.00,4189.00,4223.00,4211.00,4339.00,4256.00,4442.00,3460.00
65172,-48.139,-0.8616,Vigia,Sede Municipal,PARÁ,3235.00,2526.00,1744.00,1578.00,1953.00,3156.00,4147.00,4224.00,4291.00,4218.00,3936.00,4019.00,3028.00
65174,-47.921,-0.8513,São João da Ponta,Sede Municipal,PARÁ,3361.00,2641.00,1769.00,1579.00,2055.00,3162.00,4313.00,4361.00,4397.00,4380.00,4199.00,4097.00,3375.00
65180,-47.3955,-0.929,Santarém Novo,Sede Municipal,PARÁ,3578.00,3196.00,2082.00,1939.00,2193.00,3391.00,4303.00,4416.00,4440.00,4491.00,4264.00,4295.00,3929.00
65182,-47.1256,-0.9458,Primavera,Sede Municipal,PARÁ,3609.00,3244.00,2230.00,1935.00,2247.00,3390.00,4374.00,4454.00,4445.00,4524.00,4297.00,4286.00,3887.00
65183,-47.005,-0.8948,Quatipuru,Sede Municipal,PARÁ,3675.00,3326.00,2317.00,1988.00,2293.00,3408.00,4367.00,4484.00,4538.00,4532.00,4390.00,4431.00,4025.00
65406,-48.5143,-0.7588,Salvaterra,Sede Municipal,PARÁ,4059.00,3390.00,2361.00,2231.00,2701.00,4041.00,4953.00,4827.00,4940.00,4925.00,4852.00,5110.00,4375.00
65414,-47.601,-0.7975,Magalhães Barata,Sede Municipal,PARÁ,3496.00,3027.00,2017.00,1860.00,2113.00,3368.00,4309.00,4258.00,4419.00,4434.00,4209.00,4247.00,3692.00
65416,-47.4516,-0.7715,Maracanã,Sede Municipal,PARÁ,3629.00,3269.00,2179.00,1930.00,2231.00,3479.00,4369.00,4422.00,4501.00,4466.00,4271.00,4403.00,4024.00
65419,-47.1814,-0.7806,São João de Pirabas,Sede Municipal,PARÁ,3827.00,3540.00,2486.00,2104.00,2487.00,3762.00,4571.00,4632.00,4633.00,4584.00,4409.00,4521.00,4196.00
65632,-49.1775,-0.6614,Santa Cruz do Arari,Sede Municipal,PARÁ,3384.00,2558.00,1906.00,1980.00,2344.00,3738.00,4629.00,4715.00,4381.00,3991.00,3639.00,3750.00,2983.00
65638,-48.5156,-0.7237,Soure,Sede Municipal,PARÁ,4013.00,3465.00,2318.00,2204.00,2661.00,4068.00,5035.00,4918.00,4776.00,4829.00,4672.00,4864.00,4349.00
65641,-48.0202,-0.7481,São Caetano de Odivelas,Sede Municipal,PARÁ,3844.00,3425.00,2191.00,2002.00,2333.00,3473.00,4478.00,4488.00,4740.00,4831.00,4769.00,5022.00,4381.00
65643,-47.8519,-0.7336,Curuçá,Sede Municipal,PARÁ,3638.00,3218.00,2115.00,1839.00,2185.00,3412.00,4447.00,4432.00,4585.00,4486.00,4361.00,4536.00,4035.00
65645,-47.6964,-0.7114,Marapanim,Sede Municipal,PARÁ,3869.00,3587.00,2293.00,2089.00,2368.00,3671.00,4668.00,4634.00,4748.00,4666.00,4574.00,4845.00,4281.00
65874,-47.3476,-0.6314,Salinópolis,Sede Municipal,PARÁ,4048.00,3990.00,2661.00,2460.00,2824.00,4055.00,5075.00,4950.00,4268.00,4618.00,4411.00,4723.00,4539.00
66723,-50.3865,-0.1552,Afuá,Sede Municipal,PARÁ,3380.00,2730.00,1796.00,1499.00,1785.00,3092.00,4096.00,4192.00,4557.00,4539.00,4401.00,4376.00,3499.00
66727,-49.9874,-0.1645,Chaves,Sede Municipal,PARÁ,3658.00,3063.00,1893.00,1614.00,1895.00,3395.00,4598.00,4760.00,4880.00,4786.00,4627.00,4694.00,3699.00
40979,-37.0093,-8.1528,São Sebastião do Umbuzeiro,Sede Municipal,PARAÍBA,5334.00,5710.00,5168.00,5527.00,5197.00,4475.00,4009.00,4030.00,5037.00,5979.00,6100.00,6632.00,6148.00
41367,-37.0993,-8.076,Zabelê,Sede Municipal,PARAÍBA,5376.00,5779.00,5271.00,5407.00,5187.00,4398.00,4100.00,4191.00,5030.00,6033.00,6164.00,6676.00,6276.00
41370,-36.8554,-8.0778,São João do Tigre,Sede Municipal,PARAÍBA,5307.00,5502.00,5115.00,5371.00,5298.00,4407.00,3993.00,4101.00,5182.00,5922.00,5965.00,6633.00,6189.00
42147,-37.1221,-7.8947,Monteiro,Sede Municipal,PARAÍBA,5559.00,5999.00,5387.00,5655.00,5513.00,4791.00,4239.00,4369.00,5274.00,6242.00,6320.00,6733.00,6188.00
42150,-36.8245,-7.8855,Camalaú,Sede Municipal,PARAÍBA,5432.00,5756.00,5318.00,5600.00,5495.00,4662.00,4262.00,4244.00,5149.00,6009.00,6111.00,6492.00,6085.00
42542,-36.6584,-7.7912,Congo,Sede Municipal,PARAÍBA,5226.00,5562.00,5055.00,5443.00,5324.00,4639.00,4106.00,4166.00,5008.00,5615.00,5798.00,6206.00,5787.00
42545,-36.3166,-7.7527,Barra de São Miguel,Sede Municipal,PARAÍBA,4958.00,5348.00,4819.00,5153.00,4926.00,4467.00,4046.00,4113.00,4836.00,5248.00,5364.00,5821.00,5357.00
42918,-38.1003,-7.7431,São José de Princesa,Sede Municipal,PARAÍBA,5806.00,5739.00,5385.00,5694.00,5618.00,5075.00,4941.00,5171.00,6201.00,6588.00,6462.00,6723.00,6074.00
42918,-38.1526,-7.7037,Manaíra,Sede Municipal,PARAÍBA,5806.00,5739.00,5385.00,5694.00,5618.00,5075.00,4941.00,5171.00,6201.00,6588.00,6462.00,6723.00,6074.00
42920,-37.994,-7.7366,Princesa Isabel,Sede Municipal,PARAÍBA,5762.00,5793.00,5381.00,5652.00,5649.00,5035.00,4750.00,5084.00,6093.00,6523.00,6440.00,6619.00,6116.00
42929,-37.0836,-7.695,Prata,Sede Municipal,PARAÍBA,5473.00,5694.00,5344.00,5431.00,5539.00,4811.00,4332.00,4451.00,5321.00,6098.00,6202.00,6464.00,5985.00
42931,-36.8828,-7.6725,Sumé,Sede Municipal,PARAÍBA,5311.00,5511.00,5158.00,5365.00,5342.00,4669.00,4230.00,4385.00,5195.00,5876.00,5930.00,6243.00,5823.00
42935,-36.4935,-7.7283,Caraúbas,Sede Municipal,PARAÍBA,4964.00,5241.00,4762.00,5211.00,5007.00,4418.00,3888.00,4067.00,4878.00,5300.00,5493.00,5869.00,5436.00
42938,-36.1577,-7.681,Riacho de Santo Antônio,Sede Municipal,PARAÍBA,4739.00,5030.00,4742.00,5016.00,4688.00,4285.00,3673.00,3948.00,4614.00,4964.00,5148.00,5592.00,5169.00
42939,-36.0514,-7.7371,Alcantil,Sede Municipal,PARAÍBA,4628.00,4951.00,4627.00,4879.00,4591.00,4213.00,3659.00,3916.00,4469.00,4799.00,4973.00,5456.00,5001.00
42941,-35.8794,-7.743,Santa Cecília,Sede Municipal,PARAÍBA,4576.00,4728.00,4625.00,4845.00,4479.00,4074.00,3654.00,3832.00,4534.00,4790.00,4919.00,5340.00,5089.00
42943,-35.6639,-7.6955,Umbuzeiro,Sede Municipal,PARAÍBA,4495.00,4632.00,4576.00,4935.00,4409.00,3876.00,3393.00,3654.00,4420.00,4676.00,4780.00,5371.00,5221.00
43306,-38.5101,-7.5563,Conceição,Sede Municipal,PARAÍBA,5821.00,5880.00,5295.00,5392.00,5558.00,5131.00,4909.00,5162.00,6197.00,6718.00,6426.00,6880.00,6302.00
43306,-38.5593,-7.6268,Santa Inês,Sede Municipal,PARAÍBA,5821.00,5880.00,5295.00,5392.00,5558.00,5131.00,4909.00,5162.00,6197.00,6718.00,6426.00,6880.00,6302.00
43308,-38.3365,-7.552,Santana de Mangueira,Sede Municipal,PARAÍBA,5883.00,5827.00,5392.00,5533.00,5740.00,5234.00,5038.00,5353.00,6203.00,6645.00,6523.00,6866.00,6246.00
43313,-37.8715,-7.6274,Tavares,Sede Municipal,PARAÍBA,5759.00,5631.00,5375.00,5659.00,5677.00,5039.00,5006.00,5308.00,6172.00,6451.00,6333.00,6495.00,5959.00
43320,-37.1522,-7.6165,Ouro Velho,Sede Municipal,PARAÍBA,5561.00,5654.00,5337.00,5540.00,5556.00,4893.00,4540.00,4667.00,5487.00,6258.00,6286.00,6509.00,6012.00
43321,-37.063,-7.5674,Amparo,Sede Municipal,PARAÍBA,5474.00,5713.00,5274.00,5390.00,5468.00,4825.00,4402.00,4663.00,5510.00,6103.00,6166.00,6341.00,5834.00
43325,-36.6058,-7.6275,Coxixola,Sede Municipal,PARAÍBA,5081.00,5168.00,4922.00,5211.00,5129.00,4634.00,4121.00,4245.00,5041.00,5553.00,5637.00,5872.00,5443.00
43327,-36.4377,-7.6332,São Domingos do Cariri,Sede Municipal,PARAÍBA,4866.00,5094.00,4514.00,5117.00,4765.00,4425.00,3765.00,4023.00,4750.00,5276.00,5432.00,5748.00,5489.00
43334,-35.7902,-7.5832,Gado Bravo,Sede Municipal,PARAÍBA,4455.00,4643.00,4505.00,4816.00,4424.00,3934.00,3508.00,3758.00,4334.00,4619.00,4770.00,5266.00,4890.00
43336,-35.5531,-7.6435,Natuba,Sede Municipal,PARAÍBA,4634.00,4848.00,4893.00,5096.00,4606.00,3895.00,3454.00,3605.00,4515.00,4749.00,4948.00,5599.00,5408.00
43699,-38.4062,-7.48,Ibiara,Sede Municipal,PARAÍBA,5918.00,6000.00,5439.00,5425.00,5639.00,5247.00,5012.00,5309.00,6325.00,6731.00,6526.00,6927.00,6443.00
43702,-38.199,-7.5394,Curral Velho,Sede Municipal,PARAÍBA,6020.00,5939.00,5473.00,5877.00,5917.00,5405.00,5146.00,5363.00,6433.00,6784.00,6654.00,6898.00,6348.00
43703,-38.0399,-7.4784,Nova Olinda,Sede Municipal,PARAÍBA,6013.00,6009.00,5541.00,5955.00,5983.00,5362.00,5108.00,5323.00,6414.00,6706.00,6577.00,6818.00,6354.00
43705,-37.8202,-7.5383,Juru,Sede Municipal,PARAÍBA,5852.00,5634.00,5293.00,5563.00,5717.00,5222.00,5132.00,5386.00,6339.00,6732.00,6550.00,6654.00,6008.00
